Q16665	P51532
P37231	Q9H5J0
Q9NVS9	P0DPD6
Q16665	P46531
P27695	P67809
P29353	Q16665
P07602	Q9ULX9
P53350	Q9NS56
P01100	Q9H307
P11473	P62195
P17096	P78317
P11473	Q96EB6
P46937	Q99593
P46937	P78318
P11171	P68402
Q00987	P63104
Q16665	O14939
Q09472	P46937
P11387	Q9NRC8
Q93009	Q96RU2
P11387	O75530
P46937	Q8NFD5
Q93009	P23588
P37231	Q02750
P46937	P81408
Q92731	Q9NXF1
Q14722	P16389
Q13569	P78317
P53350	P30622
O76070	P54274
Q92731	P62195
P37231	P51608
P38936	P11473
Q92731	Q9Y2S7
P11473	Q09472
P09651	Q7L2J0
P46937	Q00839
Q92731	Q96PV0
P15884	Q01804
P37840	P51116
P35637	O15399
P37231	P42858
Q92731	P35498
Q13573	Q96KP1
P09651	P53041
P46937	Q86UU0
Q8WZ42	Q8TD19
P11473	O75376
P11473	Q9Y2W1
P46527	O15111
P02545	P52948
P46937	O15105
Q00987	O15273
P01100	Q15744
P20810	Q92905
P49841	Q92905
P01100	Q9NP77
P04637	Q13200
Q9UKV8	Q7Z3Z4
P46937	Q9C0B0
P11473	Q15596
Q92731	P08047
O15169	Q13200
P25963	Q69YQ0
Q92731	O15164
P11473	Q15648
Q13573	Q13435
O15169	P46937
Q92731	Q5MNZ9
Q16665	P54727
Q9UBE0	Q9NQG5
Q8N488	O75530
P11473	Q96ST3
P27695	P54274
Q92731	Q15466
Q16665	Q9BZW7
P35637	P63104
P19793	Q92731
Q8N488	P61964
P37231	Q09472
Q16665	Q99614
Q92731	Q07666
Q92731	Q9UJV9
P04637	P26358
P11387	Q9NS56
Q00987	P05023
P27695	Q16665
Q92731	Q15648
Q92731	Q8IX12
Q92731	Q7KZ85
P47813	P27635
P04637	O75970
Q92731	Q92804
P37231	P15884
Q92731	Q96ST3
P09651	Q13492
P37231	O75376
Q16665	P61244
P46937	O14497
P02686	Q8TD19
Q92731	Q96J92
P04150	P09429
P51946	P19447
P53041	Q96C86
P02545	Q70J99
P37231	Q8WZ75
P40337	Q96QK1
P37231	Q15596
P48539	P54274
Q92731	Q13439
P37231	P39687
P37231	Q15648
Q16665	Q96CS3
P11473	Q8N2M8
P11473	Q9Y6Q9
P35637	O15479
Q92731	O15234
Q08209	Q9Y6J0
P01100	Q5JTH9
Q16665	P62877
Q92731	Q9UQ35
P52298	P52948
Q92731	Q01780
P37231	Q9UBL3
P04637	O15111
Q49AN0	P27816
Q00987	P37231
Q92731	Q9Y6Q9
P07602	O00422
Q09472	Q92731
Q00987	P34897
Q92731	Q9UBP4
Q93009	Q01804
P37231	Q13887
P37231	O95257
P46527	P63104
P07476	P17040
P46937	P16220
Q9NQC3	Q15041
P53041	Q96FN4
Q09472	O60356
P47813	Q9BSW2
Q92731	P49756
P11473	Q13569
Q13573	Q9Y5Q9
Q9UKV8	P26196
Q13573	Q13492
Q13573	O43719
Q09161	Q92731
Q16665	P00558
O43464	Q9NR09
Q08209	Q05513
Q14722	Q13303
P04637	P19447
Q8WZ42	O15273
P07602	Q9NYQ6
Q92731	P07900
Q92731	P35250
P14635	Q96KB5
Q13573	Q14669
Q16665	P49336
Q92731	Q8N9T8
Q01844	Q9NTK5
P37231	Q92793
P04637	Q96KB5
P46937	Q15843
Q00987	Q9H9J4
Q92731	Q08378
P25054	Q69YQ0
P53041	P10636
P25054	P20936
Q16665	P35222
Q93009	Q9NRC8
Q9NVS9	Q93052
P35637	Q15637
Q92731	Q8IZL8
Q93009	O75530
P14859	P11473
Q92731	Q01968
P05204	Q09472
Q09161	Q99536
P46937	Q9UBU9
P35637	Q13492
P09651	P62316
Q92731	Q6UN15
Q9UGL1	Q9Y2T1
P07602	P37840
P11473	Q969F2
Q16665	P51668
Q49AN0	P09543
P17096	P09429
P37231	Q16236
P17677	Q96S94
Q92731	Q9Y399
P04637	Q9NS56
Q00987	P52565
Q09472	P67809
P09651	Q92905
P37231	Q96CV9
P11171	P36543
P04637	Q99536
P11473	P55055
Q01844	O95721
P46937	Q16621
P49841	Q13144
P37231	P17252
P04637	P63104
P49841	Q9UJW3
P11473	P61201
Q08209	P49321
P49841	Q8TF72
Q16665	Q969H0
Q00987	Q15750
Q92731	P62424
P37231	Q13526
P46937	Q96J02
P04637	P09429
Q16665	Q15788
P04637	Q9NR09
P19793	Q13772
Q9UKV8	Q15750
Q9NQC3	Q16799
P14859	O43638
O15273	Q8WUM0
P11473	O60244
Q13573	P62316
P04637	Q13435
P11473	Q9Y618
P08047	P29474
Q92731	P62851
Q09472	Q13627
P04637	P67809
P11473	P19793
P46937	Q01196
Q16665	Q96RN5
P24522	Q9H1I8
Q9HAU5	P52948
Q16665	Q9GZV5
Q9UBB5	Q8NHZ7
P02545	P49790
P46937	O15350
P07602	Q7L5N1
Q92731	P48444
P11473	Q93074
P35637	P52565
Q13573	Q92905
P08047	Q13118
P07602	Q9Y2W1
P11473	Q00987
Q9UER7	P26358
O15273	Q6DKK2
Q16665	Q15020
P14859	Q9NPI1
Q09472	P54274
P37231	Q5QJE6
Q13573	Q9NVI1
P04150	P30622
Q16665	P40337
Q9H832	Q96MA6
P37231	Q15653
P35637	P62316
P07602	P35030
Q92731	Q93074
Q92731	Q9Y446
P15884	P26196
P38936	Q12766
O15350	O60563
Q09472	Q16665
Q99801	Q9NS56
P52298	Q96BZ8
P46937	Q8N3R9
Q92731	Q00987
P37231	O60244
Q09161	Q15637
Q92731	Q16204
P11171	Q15459
Q92731	P06396
P37231	Q9Y618
P09651	O60563
Q00987	Q00341
Q01844	Q9NRC8
Q92731	Q9UKN8
P37231	P19793
Q92731	O75569
P01100	O75688
Q09161	Q7Z6Z7
Q13573	Q9H1I8
P35637	Q92905
Q13573	Q92974
P49841	O75122
P35611	Q5JU00
Q92731	Q9H0E9
Q9NQC3	Q16270
Q9Y5B0	P09429
P25963	Q9UDY8
Q92731	Q6PKG0
P25963	O00411
Q92731	Q5VV67
P37231	Q15910
Q13573	P11473
P05204	Q9UGN5
Q9NVS9	P37837
Q9NVS9	P07954
P09651	Q96DH6
Q16665	O15534
P05204	P17252
P54725	Q13200
