P35251	Q9NVN8
P55265	P05155
Q9Y385	Q14061
P52594	O15357
Q8WVM7	P61328
Q9NVN8	Q92766
P17861	Q6PGQ7
Q5M9N0	Q86U70
P53992	Q8IXT5
Q9UDV6	Q9C0J8
O43251	Q5T5U3
Q9Y618	Q6P1M3
Q7LFX5	Q9UIF7
Q96EQ8	P31260
Q9BRX9	P51946
Q13523	Q53ET0
P06454	Q15633
O95251	Q13516
Q93074	O75150
O15550	Q9NV56
Q9NPB6	Q6P3S6
Q6PL18	Q9UHV2
Q96GY3	Q15554
O75901	Q92793
Q96JC9	P62879
Q9UHV2	Q9Y663
Q9Y2W7	Q9H2C0
O00512	Q16799
Q16512	O43583
Q9H910	Q9H7B2
Q6P2Q9	Q16512
P46531	Q9GZR7
Q12996	Q9P2K8
A6NHR9	P36956
P50851	Q12872
Q13569	Q6YI46
Q15843	P22681
P06454	Q9H2S5
Q05823	O95425
Q9GZM7	P49759
Q5M775	P46060
Q86U70	Q9NQW6
P98175	P08235
P00558	Q8IWS0
Q96IT1	P19793
Q86WX3	Q99547
P17252	P42772
P16220	Q96J01
O60941	Q9NP77
P11717	Q5U623
P49454	O14976
Q15013	Q9UH92
P34925	Q8WWY3
Q12774	Q16143
Q96GA3	Q9H944
Q99501	Q6UXH1
Q7LFL8	O00541
O60476	Q96KP1
Q9H410	Q12852
P12821	O14737
Q7LFX5	Q16236
Q5TDH0	Q13492
Q8TDN6	Q9NP77
Q9UDX3	Q9Y4B4
P13645	Q15942
Q01831	Q92886
O00488	Q12905
Q8N2M8	Q9Y468
Q13523	Q14204
Q13490	Q6PI98
Q9NUD5	Q49MG5
P36543	Q12756
P49848	Q8N114
Q99933	Q13635
O75531	P42766
Q8IYB3	Q92614
Q9UNL2	Q96GY3
P52272	Q9Y3B8
Q9H910	Q08499
Q5JTV8	Q9H4A6
Q9BXU1	Q9UKG1
Q9NWV8	Q9Y468
Q5VV17	Q8IXH7
Q9UQF2	Q16799
O95243	Q9Y618
Q68E01	Q9UJW3
O95153	Q5VWP3
P01100	Q15041
O60481	P67809
P49006	Q13887
O95785	Q14687
Q12980	Q5U623
Q9BZE9	Q02790
P54274	P52732
Q9Y6X8	Q96KR6
Q12852	O14513
Q96EB6	Q92665
O14513	Q9H4A6
P17677	Q92619
Q9BRX9	Q13641
P08397	P68402
Q06210	P05155
Q12982	Q9NZC9
P52306	O43464
Q9UH73	Q15554
P04637	O00203
P19338	O60481
Q96CT7	Q7Z3B3
P50991	Q9Y618
P48736	O75496
Q9H2U1	Q9Y3B8
Q99853	Q16143
Q86XK2	Q07065
P29401	P36956
Q8WW38	O00358
Q96FV9	Q15038
Q16270	Q96JB6
P50851	Q86YD7
Q92932	P14866
Q13523	O60285
O43474	O43633
O43172	Q86U70
Q99836	Q9BVQ7
Q8IWS0	P50991
Q12931	Q86V15
Q9Y385	P29372
O95359	Q9NXE8
Q92766	Q96Q83
Q13492	P61328
Q96DU7	P49757
Q9H211	P54687
Q9Y675	Q15459
O95251	Q7LFX5
P49336	P60896
O14646	P16104
Q9NWV8	Q9Y2H9
O75347	P61328
P17931	Q8TBC4
Q6P1X5	Q8N3X1
Q9BRX9	Q8WXI9
P35498	Q9NP81
Q9HCC0	Q96A56
Q86V15	P36956
Q9BXP5	O15353
Q8WW38	Q05397
Q8IZ69	Q9Y675
Q6PCB8	O00233
Q96CV9	O15353
Q96NY9	Q9H2K2
Q96BZ8	Q01196
Q96KB5	Q96G74
Q8TBC4	Q86UX2
Q9P1U0	Q6PKC3
P05114	Q13422
P10589	P17987
P39687	Q99966
Q96K58	Q96HT8
Q3ZAQ7	P16949
Q86WJ1	Q8IYB3
Q9HCU9	P46109
P05114	Q99801
Q8IY57	Q9BTA9
Q13751	Q6P1M3
Q8N205	Q15361
Q13569	Q9NX01
Q8NCN4	Q96HA1
Q86VQ0	Q9BV79
O15232	Q9BZG8
Q9UKK3	P17987
Q9HCM7	Q9NVH2
Q6NXR4	Q9UNF1
P20749	Q9BSH4
Q00577	Q9P031
Q86SX6	Q9C086
Q9P0K7	O94761
P55040	Q92886
Q9GZZ9	Q8NEY1
Q15910	Q9H6S0
Q9UG63	Q6P3S6
P16949	Q9NPD8
Q8IZQ8	O95359
O43929	Q8IXM3
Q9UPP1	Q96EP1
Q8NEH6	P61254
O00555	Q5VYS8
Q9GZU2	P24588
Q9UQ35	Q13148
Q12774	Q9UPY3
O94762	P17861
Q9NZU7	Q01105
P23634	O43488
Q12852	Q8N344
Q9BYJ9	Q9NVN8
Q13163	Q9UIF7
Q6PCB8	Q9BZE1
Q5TDH0	Q9BV73
Q8N6R1	Q9UH73
Q9Y6X8	O60506
Q49MG5	P40939
Q9H6S0	Q86V48
Q9UJY1	P52952
O75970	Q9H3U1
O43143	P55316
Q15758	P49354
Q9P2K1	Q96JB6
Q9H2U1	Q16512
Q96EQ8	Q06210
P01100	Q9NQB0
Q9H2S5	Q14134
Q9UEY8	Q9UNF1
Q01201	Q9H2S9
Q16254	Q6U841
O60476	O15530
Q9H147	Q9HCM9
P78406	Q13751
Q6NZ67	Q15738
P05114	Q96AG4
Q16851	P09496
Q9C009	P22736
Q8NEH6	Q96DF8
Q9HCM9	Q13574
P12081	Q13562
Q8NFT6	Q9Y618
Q68E01	Q9Y295
O15357	P40939
Q13838	Q16611
Q01105	Q14103
Q9P2P5	O15353
Q96EQ8	Q9UNI6
Q9H2G4	P20309
Q96BN2	Q9NXF1
Q12962	Q8N0W5
Q8NE71	Q13227
P28340	P10070
Q8WW38	Q9Y5L4
Q5SYC1	Q16611
Q5M775	A2RUS2
Q9H0S4	Q9NZ81
Q9P0K7	Q15025
P23276	P12277
Q13523	Q96EP1
Q96KB5	Q6ZRS2
Q7Z6Z7	O00418
P53805	Q13887
Q9HCM9	P86791
Q99593	P12755
Q5T5U3	Q96AG4
P46100	P48634
Q16626	P48736
Q00013	P31645
P05114	Q96KM6
Q9UKK9	Q9NP81
Q9UPR3	Q14191
O95785	Q8N5U6
Q96NY9	Q8WUF5
Q9NP81	Q13627
P20309	P29084
O15169	P86791
