P09651	P17844
P25963	P51668
Q01844	O43583
Q09161	O75530
P38936	P47897
Q9UER7	P62805
P02686	Q16512
Q9NX55	P49903
P11473	O60244
P78356	O95218
P24522	P62081
P09651	P12956
Q00987	Q13085
P40337	P17987
P16949	Q9UK76
Q9UKV8	O14744
P40337	Q9UM11
Q9UGL1	Q13118
P14635	P09884
Q01844	Q6ZU65
Q9Y6Q9	P11474
P49841	P78559
P20810	Q13136
O14733	P62888
Q9UKV8	Q9UJZ1
Q01844	P52565
Q92731	P40939
P46531	O00555
P04637	Q96EI5
Q49AN0	P61978
O14733	Q16584
P53041	Q9Y6E2
P46531	Q9UPP1
P20810	Q9Y570
P61244	Q14204
Q9Y5B0	O14744
P09651	Q15466
P09651	Q9NUD5
Q9UKV8	Q9BYJ9
P09651	P06396
P54725	Q9H814
P02545	P12956
P25054	P52272
Q09161	Q9NRC8
P04637	Q86X55
Q16665	Q15020
Q8WZ42	Q01780
Q00987	P61081
P35611	P04183
P01100	O75179
Q9UJY5	Q9UJY4
P35869	Q9Y618
P04637	P11388
Q92731	Q9H4L7
P04637	Q9UKJ3
Q01844	P11717
P25963	O00625
P17096	O75531
P08047	P20929
P02545	P61221
P40337	O14939
P02686	O60563
O15350	Q9UBK7
P02545	P34897
Q00987	Q8IX12
Q16665	Q5VSY0
O15350	Q13952
P08047	Q13363
P04637	O15164
P29353	Q3ZCQ8
Q13569	Q13422
P54725	Q96JB6
P35869	P12931
Q00987	Q08499
P04150	Q9Y5X4
Q00987	P13645
Q13569	P78317
P51608	P61956
Q16665	Q13263
P17096	P42858
P04637	P61956
Q8WZ42	Q15843
P25963	P49454
Q01844	P09429
P46937	Q4VCS5
Q00987	P62899
Q13573	Q9P2P5
P04637	P06748
P04637	Q13227
P49841	Q13233
Q09472	Q14686
P11387	P14866
Q93009	Q96PU4
Q00987	Q08379
P09651	Q9H2C0
P11387	Q96JC9
Q92731	P42356
Q09161	Q04637
Q01844	Q96EV2
P02686	P54253
P24522	Q8N205
P09651	Q9ULR5
P27695	Q9NYB0
O15350	P06753
Q09472	P35398
Q00987	Q01094
Q00987	Q5JTV8
P30291	Q9H0E9
P04150	Q13228
Q13573	Q8TAD8
P14635	O00418
P25054	Q8NEY1
P29353	P12314
Q00987	Q02878
P11387	Q14684
Q9H2S9	Q13363
Q9Y6Q9	Q9Y618
Q92731	P08670
Q92731	Q9UI38
Q9Y6Q9	Q15596
P11171	P42704
Q09161	Q15022
P46531	Q96JK9
O15169	O15105
O75496	Q14566
Q93009	P78406
P29353	P20936
P49841	Q9H2U1
O15350	P42704
P11171	P57060
P37840	Q13627
Q9UER7	Q13526
Q9UJY5	Q8TAB5
Q92731	Q15029
Q92731	Q15020
P49841	P98170
Q9NQB0	O75564
P38936	Q9UHY1
P04150	O15164
O15350	P20248
P35611	P06753
Q9NX55	Q8IXH7
P38936	Q96FW1
P46531	Q13131
Q01844	Q13620
Q09472	Q99814
P11171	P54105
Q93009	Q9HCI5
Q00987	Q86UE4
Q13569	Q13838
P29353	Q13905
P80723	Q8N6M0
Q9UKV8	Q6DN90
P52298	Q96Q15
P01100	P20226
Q00987	Q15750
P09651	Q92900
P17677	Q15276
O15350	O15111
Q93009	Q9UHB9
P40337	P47985
Q00987	O94826
Q9Y6Q9	Q63ZY3
Q9Y6Q9	O43791
Q9UKV8	Q9UHI6
Q13573	Q9UKL0
Q09161	P42345
P40337	O15524
P25054	Q9H9E3
Q00987	Q9NR30
Q9UKV8	Q96CT2
Q09472	O95218
P04637	P17252
P08047	P25208
P01100	Q9NP77
Q01844	Q86VP6
Q93009	Q96Q83
Q9Y6Q9	Q9ULH7
P49841	O14576
P35637	Q15758
P11387	P52272
P61244	P20226
P15884	Q13526
Q9UKV8	P38919
Q09472	Q8WXX7
Q9UJY5	O43747
Q13573	Q00839
P25054	O43251
Q9UKV8	P42766
P19793	P20226
P04150	O95425
Q09472	P37275
Q09472	Q99081
P04637	O15550
P38936	Q96CV9
P25963	Q00839
O15350	Q9BZG8
P04637	Q8TD20
P04637	Q8N5Z5
Q00987	O60220
P08047	Q7Z3K3
P04637	Q05397
Q09161	Q9BY77
Q14191	Q06609
Q01844	P12821
P02545	P98175
P49841	Q05513
Q09472	O15111
Q00987	O60566
P04150	Q00839
P16949	Q96FW1
P04637	Q9Y520
O43464	Q9BXM7
P37231	P48382
P46527	O15111
P38936	Q07020
Q00987	Q13185
P25054	O15234
P61244	P42766
P04637	P30307
P29353	Q14289
P46937	P78406
Q00987	O75604
P49841	Q16204
P14635	Q08050
P14635	Q9UKT4
P24522	P26358
P49841	O00165
Q16143	Q9NVT9
P25963	P01375
P49841	Q9UJW3
Q08209	Q9H992
Q9UER7	P35251
P04150	Q92932
P60896	Q13200
Q9UBB5	O14519
P04637	O00458
P49841	Q8N205
P09651	O43169
Q09472	Q06945
Q9NQC3	Q8IXJ6
P09651	Q96GA3
Q9UKV8	O75533
P04637	O60568
P04637	P78347
P49841	Q15418
P46937	Q02750
P29353	P35568
P02545	O14593
P04150	P29375
Q13569	Q92793
P19793	P10827
P35637	Q9NVT9
Q13573	Q9H3U1
P51946	Q96AE4
Q13573	Q9NPJ6
P02545	Q9BYN8
Q01844	O43719
P04150	Q9Y520
Q9UBE0	P61956
P35637	P02751
P46531	Q9GZV5
Q93009	O43524
Q09472	P35558
Q01844	Q9UIQ6
O15273	Q8WUM0
P49841	Q9UBN7
Q08209	Q8TDC0
Q01844	Q96MF7
P35637	P49736
P37840	P61956
Q92731	P49736
P08047	P36956
Q92731	O43593
P46531	O94906
P40337	Q9BXJ5
Q00987	Q9Y291
Q01844	Q9NRA8
Q9Y6Q9	P06401
Q09161	O14744
P04637	Q96M02
Q92731	Q02218
P25963	Q04864
P11387	Q9H211
P08047	P09874
P60896	Q15843
Q02548	Q9UH73
Q9UKV8	P23588
P04637	Q15013
Q00987	Q96K58
Q13573	O94842
P37840	Q9UI14
Q09472	P27540
P11171	P61221
P46937	Q14135
P49841	P36956
P04637	O43422
Q00987	O75347
P24522	O14965
Q93009	P28072
P40337	Q9Y2N7
P04150	P17612
O43464	Q13490
Q00987	O15151
P46531	O95785
Q93009	Q8IX18
Q93009	Q9BYV6
Q00987	P06576
Q00987	P52565
Q16665	Q9BZF9
P04637	Q9HCM9
P29353	O00193
Q13573	Q05519
Q92731	Q86UX2
Q01844	O00165
Q92731	Q14966
P04150	P49715
Q9NQC3	P15927
Q13573	Q9NRC8
Q09472	P17844
Q01844	Q13492
P02545	P49711
Q00987	Q6PHW0
Q13573	Q9BRS2
P16949	P15408
P37231	Q14686
Q00987	Q14444
P37840	P17600
P35611	P05023
P01100	Q6U841
P04637	P51948
Q9Y5B0	Q9UN36
P08047	P26358
Q09472	P12956
P29353	Q9UBU9
P37231	Q5QJE6
P11473	O43513
P37231	Q12756
P04637	Q9UBE8
Q09472	Q9P0U4
Q09472	P53539
P11473	Q99933
Q13573	Q969G3
P46531	P35249
P51946	Q9UNI6
P38936	P06748
P04637	Q6ZU80
P40337	P62913
P02545	Q5UIP0
P29353	Q9H840
Q13573	Q9UNF1
P09651	Q13492
P49841	Q969V6
P17096	O75147
Q09472	Q92793
Q93009	Q15435
P04637	P23511
P19793	Q9NRR5
P04150	Q15562
Q09161	Q8IUH5
Q9NQC3	Q7Z6Z7
Q92731	Q96Q27
Q9UKV8	Q8NDV7
Q9Y6Q9	Q12888
P40337	Q3ZAQ7
Q00987	Q9NS23
P04637	Q99608
P09651	Q9BYD2
P11171	P42858
Q09161	P41250
P04150	Q969G3
Q92731	Q03989
P25054	Q8IUQ4
Q09472	P17542
Q00987	Q9HDC9
Q9UKV8	P43243
P02545	Q13263
P04637	Q68CZ1
Q92731	Q9P013
P54725	O15265
P01100	Q04760
Q9UBE0	Q05397
Q13573	Q86WJ1
P08047	Q06609
Q00987	Q8NBS9
P09651	Q6P2Q9
P46937	P16220
P40337	Q9NPB6
P09651	Q96DH6
P11473	P06400
Q00987	Q5VUA4
P63027	Q15637
P35611	Q27J81
Q01844	Q12872
Q8N488	O14508
Q13573	Q15022
P04637	P55316
P35637	Q7L5N1
P25054	Q08379
P04637	Q96S44
P01100	Q5JTH9
P54725	Q5VV17
P29353	Q9Y4H2
Q13573	Q9BW85
Q01844	O96028
Q93009	Q96EI5
Q9UJY5	Q86X19
P25054	P57740
Q9UGL1	O60885
Q13573	Q8NE71
Q01844	O60869
P38936	Q13432
P04637	Q07666
P38936	Q9UKT9
Q13573	O60264
Q14191	P12956
P53041	O14654
P46937	Q15843
Q00987	Q13620
P35637	P0C7T5
P35637	P26639
P46937	P51668
Q8N488	O75530
Q92731	Q9BWC9
Q8N488	Q6VMQ6
P35637	Q6NXR4
Q09161	Q96J01
P17096	P02751
Q16665	P27540
Q00987	O15055
Q13573	Q9UBB9
P04637	Q53ET0
P29353	A7KAX9
P35637	Q14157
P01100	Q96JP5
P04150	Q96IT1
P49841	O14965
P09651	P06730
Q9UGL1	P49711
P02545	O14737
P78356	Q9Y2J2
Q00987	P18621
P25963	P42345
P11387	Q00839
P40337	Q9GZT9
Q13573	P55081
P27695	P61956
P60896	O95456
Q9UBE0	Q93052
Q93009	P61956
Q8N488	Q99549
P04637	P08151
P40337	Q9NWT6
P53041	Q7L3B6
Q9NVS9	P37837
P09651	P02751
Q9UKV8	P62899
P27695	P06748
P40337	P61081
P38936	Q6PKC3
Q8WZ42	Q00872
P25054	P15927
P02545	Q5VV42
P29353	P30519
Q9UER7	Q7Z5J4
P38936	Q9UIM3
Q00987	Q15046
Q01844	O00418
P37840	Q9NZZ3
Q09472	Q15672
P09651	P49736
P35869	Q15843
P08047	Q08050
Q00987	P42772
Q13573	Q8NB90
Q14449	Q96EP1
Q01844	Q14686
Q00987	Q13363
P46531	O95376
Q16143	Q9H4B4
P46531	P22681
Q13573	O95926
P04637	O43290
P11171	Q12959
Q93009	Q8TES7
Q09472	Q9H4L4
Q9UKV8	Q02878
Q92731	Q9Y2S7
Q9UJY5	Q8IVB5
Q9UER7	O15360
P40337	P29401
P11171	P40939
P02545	P02751
P46937	Q8IY63
O43464	Q15287
P35869	P35222
P60896	Q00839
P02545	Q9Y2W1
P15884	Q9UK41
P04150	Q9HC78
P09651	Q9BUQ8
P63027	Q86Y82
P25054	Q9ULH1
P02545	Q9Y6X4
P35637	Q9UHR5
P46531	Q8IZL2
Q92731	Q8IWJ2
P04637	Q9H1Z9
P40337	O14965
Q16665	Q92793
P02545	P49736
P04637	O60551
Q09472	Q15788
P19793	P15172
Q8WZ42	Q8TD19
P25963	O14788
Q13573	Q8IYB3
Q08209	Q9NP98
P04637	Q16594
O15350	Q96BD6
Q92731	Q9H944
P09651	Q14966
Q01844	Q96SB4
P54725	Q13200
Q9UER7	Q08379
Q01844	Q01130
P35637	O15479
P46937	Q13635
Q08209	Q08499
Q00987	O43293
P25054	O60566
Q00987	P98170
P29353	O00750
Q14722	Q96SB4
P25963	Q01201
Q01844	Q99814
P54725	Q16401
P37840	Q9BXP5
Q01844	Q14320
P08047	Q5U623
P53041	P68402
Q09472	Q15532
P01100	Q7KZ85
Q09472	P50553
Q92731	P62195
P35637	Q92804
P60896	Q14997
Q08209	P61758
P04637	Q99615
Q16665	O60244
Q09472	O75128
P15884	O15105
Q09472	P33991
P38936	P49715
P63027	Q9UHK0
P08047	P07900
P04637	Q8WZ73
Q9UER7	Q8IZQ1
Q16143	Q9NVR5
Q9H832	Q75QN2
Q00987	P62081
O14733	Q8TD17
P09651	P22626
P04637	P14866
P35612	Q9Y2J0
P54725	Q96BR9
O14733	Q9H0C8
P25963	O00221
Q13573	P52732
Q09161	Q13769
O15350	O60563
Q01844	Q9P013
O15169	Q13233
Q09472	Q96RK1
P08047	P28360
Q92731	O95793
P11387	P55212
Q09161	Q86V81
Q01844	Q14789
Q13573	Q16594
P49841	P07900
P11387	O75530
P15884	Q494U1
P04637	Q14684
P37840	P04062
Q93009	Q15287
Q13573	P49790
Q92731	Q9H7B2
P35611	Q9H840
P09651	Q96Q27
P02545	P35658
P29353	P06400
P04637	Q8IZT6
P61244	P15927
P02545	Q96CX2
O14733	Q96RU7
Q09161	Q06210
P02545	P22626
P78356	Q6P2Q9
Q01844	P37275
P37840	Q9UJY1
P02545	P46060
Q13573	Q16514
P11473	Q15544
P11473	P15923
P54725	P51668
Q8WZ42	Q96EZ8
Q9NVS9	Q93052
P04637	P62917
P16949	O96017
Q01844	Q9UGU0
Q92731	Q92793
P38936	Q9HCM9
P35637	P40926
P37231	P12956
P09651	P42704
P07602	Q07021
Q01844	Q92567
P11387	Q9NRC8
P04637	Q13526
Q9UBE0	Q96S44
Q9UGL1	P06400
P08047	P17844
Q09472	Q49MG5
Q92731	P06396
Q13573	P33993
P09651	Q9UMX1
Q9UJY5	O95817
P17096	Q9BUG6
Q09472	O60885
P38936	P16455
O14733	Q99683
Q01844	P29966
